,Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL,gameid
2578,181,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,56,0,41,0,0,132
2579,176,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,13,6,51,1,19,0,0,132
2580,165,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,25,0,12,0,0,132
2581,13,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,7,0,0,132
2582,430,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,132
2583,824,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,132
2584,166,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,132
2585,175,CLE,0,0,0,0,0,0,0,0,,1,-5,0,-5,6,5,87,0,39,0,0,132
2586,434,DEN,12,20,193,2,0,3,18,75,125.6,5,13,0,11,0,0,0,0,0,0,0,132
2587,234,DEN,0,0,0,0,0,0,0,0,,9,92,1,40,0,0,0,0,0,0,0,132
2588,216,DEN,0,0,0,0,0,0,0,0,,5,15,0,6,1,1,-1,0,-1,0,0,132
2589,227,DEN,0,0,0,0,0,0,0,0,,1,7,0,7,8,5,56,1,21,0,0,132
2590,225,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,115,1,75,0,0,132
2591,221,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,0,14,0,0,132
2592,233,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,132
2593,646,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,0,0,0,1,1,132
2594,720,TAM,29,44,335,2,0,2,16,25,103.9,2,8,0,5,0,0,0,0,0,1,1,133
2595,725,TAM,0,0,0,0,0,0,0,0,,18,67,1,15,2,2,15,0,12,0,0,133
2596,711,TAM,0,0,0,0,0,0,0,0,,4,15,0,6,0,0,0,0,0,0,0,133
2597,719,TAM,0,0,0,0,0,0,0,0,,1,8,0,8,9,7,61,0,18,0,0,133
2598,724,TAM,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,12,0,12,0,0,133
2599,714,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,16,12,180,1,25,0,0,133
2600,723,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,42,1,18,0,0,133
2601,713,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,12,0,12,0,0,133
2602,722,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,11,0,11,0,0,133
2603,9,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0,133
2604,707,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,133
2605,658,SEA,29,43,378,5,0,3,31,53,133.7,1,21,0,21,0,0,0,0,0,0,0,133
2606,680,SEA,0,0,0,0,0,0,0,0,,16,105,0,59,3,2,28,0,15,2,1,133
2607,671,SEA,0,0,0,0,0,0,0,0,,4,12,0,6,1,0,0,0,0,0,0,133
2608,668,SEA,0,0,0,0,0,0,0,0,,1,7,0,7,9,6,123,1,53,0,0,133
2609,663,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,18,13,152,2,30,0,0,133
2610,676,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,37,2,22,0,0,133
2611,604,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,16,0,0,133
2612,669,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,18,0,12,0,0,133
2613,186,DAL,22,35,257,3,1,0,0,45,101.7,3,12,0,11,0,0,0,0,0,1,0,134
2614,202,DAL,0,0,0,0,0,0,0,0,,23,139,0,19,0,0,0,0,0,0,0,134
2615,196,DAL,0,0,0,0,0,0,0,0,,3,21,0,10,3,1,9,0,9,0,0,134
2616,190,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,80,1,45,0,0,134
2617,192,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,9,8,58,0,12,0,0,134
2618,206,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,42,1,42,0,0,134
2619,197,DAL,0,0,0,0,0,0,0,0,,1,0,0,0,8,6,35,0,10,1,1,134
2620,210,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,6,2,33,1,18,0,0,134
2621,542,NYG,26,41,210,1,1,5,39,65,74.2,6,54,0,16,0,0,0,0,0,2,2,134
2622,549,NYG,0,0,0,0,0,0,0,0,,14,28,0,8,8,6,67,0,65,0,0,134
2623,546,NYG,0,0,0,0,0,0,0,0,,1,16,0,16,6,6,42,0,17,0,0,134
2624,553,NYG,0,0,0,0,0,0,0,0,,1,2,0,2,8,6,48,0,15,0,0,134
2625,552,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,22,0,11,0,0,134
2626,544,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,17,0,9,0,0,134
2627,536,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,8,1,7,0,0,134
2628,548,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,6,0,6,0,0,134
2629,551,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,134
2630,397,LAC,17,31,207,2,3,5,38,45,57.5,0,0,0,0,0,0,0,0,0,1,0,135
2631,409,LAC,0,0,0,0,0,0,0,0,,22,108,1,24,1,1,25,0,25,0,0,135
2632,393,LAC,0,0,0,0,0,0,0,0,,6,19,0,10,2,2,29,1,23,0,0,135
2633,407,LAC,0,0,0,0,0,0,0,0,,1,18,0,18,11,8,68,0,26,0,0,135
2634,411,LAC,0,0,0,0,0,0,0,0,,1,1,0,1,1,0,0,0,0,0,0,135
2635,396,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,55,0,45,0,0,135
2636,400,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,30,1,13,0,0,135
2637,495,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,135
2638,807,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,135
2639,398,LAC,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,135
2640,602,OAK,21,31,218,1,0,3,18,27,98.6,1,4,0,4,0,0,0,0,0,0,0,135
2641,585,OAK,0,0,0,0,0,0,0,0,,16,71,1,18,5,3,30,0,17,0,0,135
2642,797,OAK,0,0,0,0,0,0,0,0,,1,3,0,3,1,1,9,1,9,0,0,135
2643,594,OAK,0,0,0,0,0,0,0,0,,2,0,0,0,4,4,43,0,13,0,0,135
2644,584,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,42,0,14,0,0,135
2645,583,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,40,0,27,0,0,135
2646,595,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,25,0,12,0,0,135
2647,589,OAK,0,0,0,0,0,0,0,0,,1,0,0,0,2,2,19,0,10,0,0,135
2648,90,OAK,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,10,0,10,0,0,135
2649,542,NYG,26,40,308,4,0,6,50,61,121.7,3,20,0,11,0,0,0,0,0,3,1,136
2650,551,NYG,0,0,0,0,0,0,0,0,,1,2,0,2,2,1,3,0,3,0,0,136
2651,549,NYG,0,0,0,0,0,0,0,0,,13,1,0,3,5,5,30,0,22,0,0,136
2652,548,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,15,10,121,2,39,0,0,136
2653,546,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,95,2,61,1,1,136
2654,544,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,42,0,31,0,0,136
2655,552,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,16,0,11,0,0,136
2656,688,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0,136
2657,536,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,136
2658,579,NYJ,19,30,230,1,0,2,12,47,97.9,3,25,1,24,0,0,0,0,0,0,0,136
2659,568,NYJ,0,0,0,0,0,0,0,0,,18,34,1,4,4,4,34,0,11,0,0,136
2660,580,NYJ,0,0,0,0,0,0,0,0,,7,15,0,13,0,0,0,0,0,0,0,136
2661,575,NYJ,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,15,0,15,0,0,136
2662,499,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,84,0,47,0,0,136
2663,574,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,81,1,25,0,0,136
2664,573,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,11,0,11,0,0,136
2665,576,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,136
2666,297,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,136
2667,709,NYJ,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-2,0,-2,0,0,136
2668,458,MIN,23,32,220,2,0,1,9,30,111.5,1,5,0,5,0,0,0,0,0,0,0,137
2669,473,MIN,0,0,0,0,0,0,0,0,,26,97,1,23,7,7,86,0,30,0,0,137
2670,477,MIN,0,0,0,0,0,0,0,0,,8,52,0,16,1,1,2,0,2,0,0,137
2671,472,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,49,0,27,0,0,137
2672,475,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,34,0,9,0,0,137
2673,479,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,25,0,15,0,0,137
2674,459,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,14,2,7,0,0,137
2675,470,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0,137
2676,461,MIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,137
2677,462,MIN,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0,137
2678,186,DAL,28,46,397,3,1,1,4,26,101.4,0,0,0,0,0,0,0,0,0,0,0,137
2679,197,DAL,0,1,0,0,0,0,0,0,39.6,0,0,0,0,8,6,106,1,24,0,0,137
2680,202,DAL,0,0,0,0,0,0,0,0,,20,47,0,6,3,2,16,0,12,0,0,137
2681,201,DAL,0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,0,0,137
2682,190,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,14,11,147,1,20,0,0,137
2683,210,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,4,76,1,25,0,0,137
2684,206,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,35,0,26,0,0,137
2685,192,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,17,0,9,0,0,137
2686,196,DAL,0,0,0,0,0,0,0,0,,1,-4,0,-4,0,0,0,0,0,0,0,137
2687,427,LAR,22,41,243,0,2,4,25,24,51.2,1,0,0,0,0,0,0,0,0,3,1,138
2688,817,LAR,0,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,138
2689,419,LAR,0,0,0,0,0,0,0,0,,12,73,0,22,4,0,0,0,0,1,0,138
2690,423,LAR,0,0,0,0,0,0,0,0,,5,10,0,5,0,0,0,0,0,0,0,138
2691,425,LAR,0,0,0,0,0,0,0,0,,4,4,0,3,0,0,0,0,0,0,0,138
2692,429,LAR,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,138
2693,431,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,7,95,0,24,0,0,138
2694,432,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,12,8,68,0,17,0,0,138
2695,420,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,49,0,21,0,0,138
2696,417,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,22,0,12,0,0,138
2697,426,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,0,9,0,0,138
2698,424,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,138
2699,825,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,138
2700,642,PIT,22,38,242,1,0,3,11,34,85.6,2,-1,0,0,0,0,0,0,0,0,0,138
2701,635,PIT,0,0,0,0,0,0,0,0,,14,29,0,8,7,3,11,0,5,0,0,138
2702,821,PIT,0,0,0,0,0,0,0,0,,6,11,0,8,0,0,0,0,0,0,0,138
2703,650,PIT,0,0,0,0,0,0,0,0,,1,2,0,2,7,3,11,0,9,1,0,138
2704,641,PIT,0,0,0,0,0,0,0,0,,4,1,0,3,3,2,14,0,8,0,0,138
2705,639,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,7,6,90,1,34,1,1,138
2706,648,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,64,0,30,1,0,138
2707,633,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,44,0,20,0,0,138
2708,664,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,138
2709,84,BUF,22,41,266,0,0,1,6,26,73.8,6,28,2,12,0,0,0,0,0,1,0,139
2710,68,BUF,0,0,0,0,0,0,0,0,,8,42,0,10,6,3,8,0,6,0,0,139
2711,74,BUF,0,0,0,0,0,0,0,0,,5,12,0,4,1,1,4,0,4,0,0,139
2712,81,BUF,0,0,0,0,0,0,0,0,,1,2,0,2,1,1,2,0,2,0,0,139
2713,69,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,11,5,77,0,21,0,0,139
2714,85,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,74,0,26,0,0,139
2715,82,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,55,0,21,0,0,139
2716,76,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0,139
2717,72,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,19,0,11,0,0,139
2718,88,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,0,0,139
2719,170,CLE,26,38,238,2,0,2,17,24,102.7,2,1,0,2,0,0,0,0,0,0,0,139
2720,174,CLE,0,0,0,0,0,0,0,0,,20,116,0,24,4,2,5,0,4,0,0,139
2721,168,CLE,0,0,0,0,0,0,0,0,,4,30,0,9,9,7,44,0,19,0,0,139
2722,176,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,10,9,97,1,24,0,0,139
2723,175,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,57,0,16,0,0,139
2724,165,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,28,0,16,0,0,139
2725,166,CLE,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,1,7,0,0,139
2726,60,BAL,15,17,223,3,0,0,0,49,158.3,7,65,1,47,0,0,0,0,0,0,0,140
2727,47,BAL,3,5,20,0,1,1,0,8,29.2,0,9,0,9,0,0,0,0,0,0,0,140
2728,48,BAL,0,0,0,0,0,0,0,0,,9,34,1,9,0,0,0,0,0,0,0,140
2729,50,BAL,0,0,0,0,0,0,0,0,,4,17,0,8,0,0,0,0,0,0,0,140
2730,57,BAL,0,0,0,0,0,0,0,0,,3,11,0,8,0,0,0,0,0,0,0,140
2731,62,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,80,1,49,0,0,140
2732,63,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,78,0,35,0,0,140
2733,53,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,53,2,19,0,0,140
2734,58,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,20,0,14,0,0,140
2735,55,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,12,0,7,0,0,140
2736,159,CIN,16,30,167,1,1,2,17,24,66.9,5,22,0,16,0,0,0,0,0,1,1,140
2737,146,CIN,0,0,0,0,0,0,0,0,,30,114,0,15,3,2,37,0,23,0,0,140
2738,143,CIN,0,0,0,0,0,0,0,0,,1,13,0,13,2,0,0,0,0,0,0,140
2739,161,CIN,0,0,0,0,0,0,0,0,,4,8,0,8,1,1,0,0,0,1,1,140
2740,163,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,62,0,24,0,0,140
2741,153,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,36,0,15,0,0,140
2742,158,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,20,1,14,0,0,140
2743,802,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,9,0,9,0,0,140
2744,148,CIN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,140
2745,445,MIA,21,33,169,0,1,3,10,21,63.8,4,23,1,11,0,0,0,0,0,0,0,141
2746,437,MIA,0,0,0,0,0,0,0,0,,20,43,0,7,4,4,2,0,3,0,0,141
2747,826,MIA,0,0,0,0,0,0,0,0,,2,4,0,3,2,2,15,0,9,0,0,141
2748,457,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,69,0,21,0,0,141
2749,451,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,32,0,18,0,0,141
2750,443,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,28,0,12,1,1,141
2751,438,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,12,0,0,141
2752,453,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,8,0,8,0,0,141
2753,452,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,141
2754,454,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,0,0,0,0,0,141
2755,493,IND,18,39,204,1,3,1,13,23,38.8,2,0,0,1,0,0,0,0,0,1,0,141
2756,331,IND,0,0,0,0,0,0,0,0,,19,74,0,20,1,1,8,0,8,0,0,141
2757,339,IND,0,0,0,0,0,0,0,0,,3,20,0,11,0,0,0,0,0,0,0,141
2758,321,IND,0,0,0,0,0,0,0,0,,3,14,0,7,7,4,30,0,12,0,0,141
2759,318,IND,0,0,0,0,0,0,0,0,,2,1,0,4,0,0,0,0,0,0,0,141
2760,325,IND,0,0,0,0,0,0,0,0,,0,0,0,0,12,5,56,0,23,0,0,141
2761,320,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,44,1,23,0,0,141
2762,314,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,31,0,20,0,0,141
2763,340,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,2,26,0,23,0,0,141
2764,338,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0,141
2765,332,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,141
2766,380,KAN,36,50,446,3,0,2,13,63,119.2,0,0,0,0,0,0,0,0,0,0,0,142
2767,827,KAN,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,142
2768,378,KAN,0,0,0,0,0,0,0,0,,19,77,0,15,5,5,32,0,10,1,1,142
2769,372,KAN,0,0,0,0,0,0,0,0,,2,12,0,11,9,5,39,0,10,0,0,142
2770,375,KAN,0,0,0,0,0,0,0,0,,2,6,0,5,1,1,9,0,9,0,0,142
2771,379,KAN,0,0,0,0,0,0,0,0,,1,3,0,3,19,11,157,1,39,0,0,142
2772,386,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,75,1,17,0,0,142
2773,377,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,63,1,63,0,0,142
2774,366,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,56,0,23,0,0,142
2775,371,KAN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0,142
2776,382,KAN,0,0,0,0,0,0,0,0,,1,-1,0,-1,1,1,8,0,8,0,0,142
2777,738,TEN,13,19,181,2,0,4,35,52,133.9,3,37,0,18,0,0,0,0,0,1,1,142
2778,741,TEN,0,0,0,0,0,0,0,0,,23,188,2,68,2,2,3,0,6,0,0,142
2779,740,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,52,0,52,0,0,142
2780,729,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,36,1,20,0,0,142
2781,745,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,30,0,9,0,0,142
2782,726,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,23,1,23,0,0,142
2783,739,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,20,0,20,0,0,142
2784,732,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,17,0,17,0,0,142
2785,111,CAR,28,43,307,1,1,3,26,38,84.2,3,12,0,8,0,0,0,0,0,1,1,143
2786,108,CAR,0,0,0,0,0,0,0,0,,20,108,1,18,7,6,33,0,11,1,0,143
2787,115,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,11,9,120,0,38,0,0,143
2788,107,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,8,98,0,18,0,0,143
2789,102,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,35,1,15,0,0,143
2790,95,CAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,21,0,21,0,0,143
2791,287,GNB,17,29,233,0,0,2,8,48,84.4,1,7,0,7,0,0,0,0,0,0,0,143
2792,279,GNB,0,0,0,0,0,0,0,0,,13,93,3,28,0,0,0,0,0,0,0,143
2793,283,GNB,0,0,0,0,0,0,0,0,,13,63,0,16,1,0,0,0,0,0,0,143
2794,278,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,118,0,38,0,0,143
2795,267,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,59,0,48,0,0,143
2796,286,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,27,0,19,0,0,143
2797,272,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,23,0,12,0,0,143
2798,285,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,6,0,4,0,0,143
2799,271,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,143
2800,284,GNB,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,143
2801,141,DET,27,46,269,1,1,2,10,47,73.6,5,37,0,11,1,1,6,0,6,0,0,144
2802,662,DET,0,0,0,0,0,0,0,0,,10,36,0,9,7,6,19,0,8,0,0,144
2803,789,DET,0,0,0,0,0,0,0,0,,5,16,0,10,1,1,3,0,3,0,0,144
2804,547,DET,0,0,0,0,0,0,0,0,,7,9,0,3,1,1,9,0,9,0,0,144
2805,260,DET,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,77,0,22,0,0,144
2806,261,DET,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,57,1,47,0,0,144
2807,245,DET,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,47,0,19,0,0,144
2808,251,DET,0,0,0,0,0,0,0,0,,0,0,0,0,9,4,29,0,11,0,0,144
2809,793,DET,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,10,0,0,144
2810,255,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0,144
2811,254,DET,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,144
2812,132,CHI,16,23,173,3,0,5,28,33,131.0,3,8,0,3,0,0,0,0,0,1,0,144
2813,120,CHI,0,0,0,0,0,0,0,0,,17,60,0,9,0,0,0,0,0,0,0,144
2814,138,CHI,0,0,0,0,0,0,0,0,,3,14,0,8,4,4,23,1,9,0,0,144
2815,124,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,86,0,33,0,0,144
2816,130,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,18,1,18,0,0,144
2817,133,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,7,0,7,0,0,144
2818,136,CHI,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,144
2819,135,CHI,0,0,0,0,0,0,0,0,,1,-1,0,-1,6,4,39,1,24,0,0,144
2820,30,ATL,20,35,182,2,1,1,8,54,78.5,2,13,0,8,0,0,0,0,0,0,0,145
2821,38,ATL,0,0,0,0,0,0,0,0,,20,61,0,15,2,1,10,1,10,0,0,145
2822,37,ATL,0,0,0,0,0,0,0,0,,10,38,0,12,4,3,10,0,7,0,0,145
2823,41,ATL,0,0,0,0,0,0,0,0,,1,19,0,19,5,3,28,0,15,0,0,145
2824,46,ATL,0,0,0,0,0,0,0,0,,1,12,0,12,0,0,0,0,0,0,0,145
2825,44,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,9,3,79,0,54,0,0,145
2826,26,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,23,0,9,0,0,145
2827,25,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,17,1,9,0,0,145
2828,28,ATL,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,15,0,11,0,0,145
2829,527,NOR,32,45,287,0,0,6,46,22,87.9,0,0,0,0,0,0,0,0,0,0,0,145
2830,515,NOR,1,1,17,0,0,0,0,17,118.7,1,11,0,11,1,1,3,0,3,0,0,145
2831,522,NOR,0,0,0,0,0,0,0,0,,4,24,0,8,10,8,50,0,14,0,0,145
2832,509,NOR,0,0,0,0,0,0,0,0,,5,12,0,6,2,2,7,0,6,0,0,145
2833,510,NOR,0,0,0,0,0,0,0,0,,1,5,0,5,3,0,0,0,0,0,0,145
2834,506,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,14,13,152,0,18,0,0,145
2835,528,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,74,0,22,0,0,145
2836,531,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,13,0,13,0,0,145
2837,514,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,5,0,5,0,0,145
2838,6,ARI,27,44,324,3,1,2,8,69,97.2,3,38,0,32,0,0,0,0,0,0,0,146
2839,828,ARI,1,1,26,0,0,0,0,26,118.7,0,0,0,0,0,0,0,0,0,0,0,146
2840,440,ARI,0,0,0,0,0,0,0,0,,10,35,0,17,7,6,6,0,4,0,0,146
2841,22,ARI,0,0,0,0,0,0,0,0,,5,2,0,5,1,1,8,0,8,1,1,146
2842,5,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,138,3,69,0,0,146
2843,7,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,78,0,55,0,0,146
2844,2,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,8,8,71,0,24,0,0,146
2845,11,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,29,0,26,0,0,146
2846,3,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,15,0,15,0,0,146
2847,10,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0,146
2848,18,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,146
2849,16,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,146
2850,720,TAM,30,48,358,1,2,4,19,49,74.8,3,40,0,26,0,0,0,0,0,1,0,146
2851,711,TAM,0,0,0,0,0,0,0,0,,11,43,1,17,1,1,4,0,4,0,0,146
2852,725,TAM,0,0,0,0,0,0,0,0,,11,29,1,11,8,8,77,0,17,1,1,146
2853,9,TAM,0,0,0,0,0,0,0,0,,1,6,0,6,1,0,0,0,0,0,0,146
